102.40951,47.88743,102.41,47.8874
153.73763,51.30366,153.738,51.3037
143.89388,28.47907,143.894,28.4791
143.89388,28.47907,143.894,28.4791
143.89388,28.47907,143.894,28.4791
135.80794,29.86041,135.808,29.8604
136.15951,37.03830,136.16,37.0383
135.9837,43.213786,135.984,43.2138
135.9837,43.213786,135.984,43.2138
