130.30830,29.10140,130.308,29.1014
129.51728,29.09180,129.517,29.0918
129.04487,29.03418,129.045,29.0342
128.7592,29.522911,128.759,29.5229
129.02290,29.66620,129.023,29.6662
129.33051,29.53247,129.331,29.5325
129.70405,29.36983,129.704,29.3698
129.63813,29.23571,129.638,29.2357
130.38520,29.91410,130.385,29.9141
130.85761,29.39855,130.858,29.3986
130.85761,29.39855,130.858,29.3986
